x,y
481,29.8214
1833,50.5
1585,38.1818
964,28.7551
1995,47.56
2041,43.2917
6055,78.6176
988,30.625
3630,57.46
6697,38.871
48,47.2381
7638,77.6071
1996,28.3953
2608,43.8868
138,47.1923
1877,38.7143
2770,33.75
2633,21.9756
2538,34.0
1347,67.52
206,37.2571
5836,86.1053
33,23.48
261,31.8571
420,41.0455
3455,37.7857
1639,64.6296
2210,85.4286
2772,28.2553
1153,38.9783
2343,30.254
4054,30.0286
69,73.5652
227,81.5806
2065,78.6765
1362,43.3793
294,46.5217
1581,38.5556
2880,30.5
7107,43.6111
207,29.9048
1290,41.3913
2216,38.8
96,28.5172
2605,22.6471
169,51.9706
2170,35.5185
86,36.381
627,30.359
719,52.975
3119,52.0392
522,38.1111
4068,39.4444
451,33.6957
2911,32.6
1887,34.9268
14,78.6429
1696,65.0
656,28.8182
6702,43.4333
4832,76.7143
420,45.5152
2578,40.2727
7114,54.4154
459,58.5833
233,73.9615
2255,64.3256
468,53.0714
371,84.9524
3159,31.2
53,74.5185
1510,58.4063
413,89.9259
178,45.7586
2759,31.9286
549,30.6667
2158,43.2609
210,35.1944
165,81.7353
3101,39.4524
3639,54.8182
2604,75.5
892,48.5385
186,39.6
2394,62.2
3097,21.6078
38,82.3182
3,76.5814
604,59.1724
3708,62.3333
1276,63.525
3592,55.4194
637,57.9474
2962,31.1667
1446,63.2083
1809,35.8
93,26.7
1791,28.0882
1988,94.8974
12,76.0667
4136,82.0
4334,29.3889
1379,53.5952
951,74.1739
94,49.7647
4725,53.9048
2842,74.2857
821,35.6897
979,46.5581
3794,38.1818
2634,78.5
3024,33.8
931,38.9057
555,26.4783
2256,53.0
3654,35.0
2580,41.9865
49,34.5161
2031,61.1481
7126,21.7727
2125,39.4179
1775,48.2857
133,63.2222
7100,49.5185
435,34.55
1163,39.6944
4052,26.3571
818,51.9722
1564,42.84
3642,47.5517
188,34.8
2534,82.7955
1252,54.3214
1890,68.2759
198,93.9706
4598,41.9024
2938,22.1818
1673,35.7083
889,47.4
1796,31.3548
3386,74.7619
2303,29.0
1433,49.449
2621,48.5902
2159,52.5789
174,57.1053
1431,78.0926
1754,51.7143
1129,35.1613
968,39.6429
1377,75.2222
610,36.1852
3476,42.0926
2738,61.0
2710,31.9403
13,71.4138
2639,38.0385
114,67.0
160,32.1667
1470,41.04
3521,28.88
3234,39.9722
2099,78.8519
556,62.9375
3958,45.4444
3946,61.1923
361,57.0345
23,87.6897
87,48.7353
1961,48.8
26,66.0
3606,40.6429
1113,53.0625
313,29.5625
2707,47.6818
466,40.4848
3132,36.6154
453,40.2083
686,42.6667
84,65.3115
554,37.9211
254,76.9091
5653,32.1429
406,51.8095
276,44.4324
2879,43.5484
535,75.0
466,37.4848
4328,65.4583
724,43.9524
738,47.4545
2637,84.3333
6609,28.5217
260,46.0
2599,46.1765
1242,52.35
736,32.4815
245,21.963
2109,61.5
1975,93.75
1111,71.4655
859,54.8286
2576,35.7826
3628,41.3143
23,67.125
3054,48.2727
5837,47.7593
1318,43.1622
1405,49.4762
2345,90.9538
951,35.9565
15,40.0606
3293,40.507
6941,48.2059
67,61.0
3218,60.913
1484,62.5455
416,57.381
522,59.8108
297,77.0455
958,29.2
253,31.3864
167,94.2333
3806,74.2459
125,27.0652
2443,42.1905
1433,24.1111
6749,33.7059
175,73.3171
3544,67.0
4751,32.2353
67,54.725
198,64.2188
115,29.4706
2165,52.9655
2705,56.5
463,56.0556
231,43.5172
4728,54.4
4338,46.7667
459,81.5556
32,86.2903
454,42.0952
5392,54.2188
9516,37.2683
1136,33.6667
1549,43.1111
715,45.9524
5097,52.3333
2773,45.381
2445,81.9459
165,92.7727
2763,22.6364
1251,43.8571
1870,30.5238
520,21.7143
628,86.4878
3473,35.8571
5060,51.2
135,90.64
13,45.6471
198,81.0625
88,46.0
2342,48.3243
703,35.381
1868,36.5938
2964,69.4545
448,44.1935
2596,44.1475
99,28.8108
135,24.375
2379,29.0541
2933,52.6744
5098,50.9268
283,60.8857
171,52.0741
3648,38.5152
579,32.431
277,62.5833
5399,67.28
526,42.6364
25,42.3333
231,48.625
2,76.0943
213,93.5556
2,73.6471
21,54.1905
7196,44.625
177,38.5313
3059,63.6216
1360,75.8286
1623,65.8387
551,77.2353
256,31.1923
2523,38.9767
127,88.2683
199,57.7059
283,27.4286
4067,42.5926
609,44.8286
8595,24.7308
2223,88.7143
550,50.0
501,44.8065
2393,28.1
58,90.12
41,63.6364
4648,38.4474
2397,23.7561
32,71.4545
1401,27.8197
4,52.5
6939,48.6154
23,55.0
1087,33.6
5387,76.1522
114,85.2308
29,62.4583
4862,57.3929
2296,24.8148
2014,23.2121
2708,26.56
6744,42.3462
1310,55.8333
3566,43.2615
95,85.5455
58,83.2609
5275,66.9048
906,36.875
970,24.6429
4063,49.1739
42,55.3191
1735,24.5946
3773,26.4412
171,53.0667
2542,28.7941
3452,46.2727
1612,50.8529
335,34.75
2758,35.3947
62,87.2
143,42.3333
2624,68.4242
617,41.439
94,87.2759
313,30.7797
208,41.4516
3360,39.5435
1401,54.8182
64,68.1053
1264,23.9091
4064,45.5227
3629,32.7917
7597,25.62
690,45.7105
39,60.9583
201,45.4688
2222,44.3448
1681,61.3103
4593,41.28
479,54.8605
1943,24.5652
573,75.1591
611,24.9143
2374,88.8421
1826,55.0303
931,58.8095
2345,23.3182
1261,23.0333
34,60.4762
831,53.5
110,57.0
3102,60.8696
22,51.7937
3150,44.9821
1600,23.0
12,79.6087
2619,34.0556
2752,66.0769
8606,52.8108
1245,41.2727
1867,40.3182
3515,56.6923
873,50.6721
3975,37.122
166,64.5814
6864,57.2093
447,60.2308
1542,55.037
2964,29.2414
210,35.625
558,35.9767
75,53.6471
241,49.8846
1520,39.3846
1436,23.2623
969,44.4
729,72.9
660,38.1463
4933,38.1569
2605,38.36
1787,40.9583
7129,51.0566
1895,61.375
6061,63.4167
43,55.6667
2427,50.0
110,54.5455
635,37.5588
14,86.0
296,37.18
6286,28.7778
3363,28.9423
927,29.1552
1491,32.6833
101,48.0526
2634,36.7826
328,35.7586
1869,30.7647
5846,48.7333
3638,38.7083
107,52.16
1767,22.1373
1407,45.125
660,95.7667
626,47.5714
2129,40.7568
137,51.2188
2754,44.68
2,64.9667
252,25.3509
3522,52.2759
129,66.4706
168,52.8367
28,39.1077
2347,41.0513
2262,63.25
3527,42.8065
4916,35.8636
199,69.0968
3055,30.7231
2111,33.0938
73,29.3455
5203,43.3824
925,52.6604
196,87.7193
170,54.2
3864,58.35
766,40.619
159,53.8605
3434,54.6563
127,91.4242
15,61.4348
659,72.4333
2635,25.9655
148,69.2083
458,64.9545
151,51.2927
889,74.4688
885,79.4722
2907,33.9153
511,83.4444
681,43.5111
4486,33.6087
6056,67.6731
1766,37.4545
2110,72.3714
22,70.913
1443,33.0
1808,57.475
927,53.1923
0,57.875
1514,42.7719
334,42.9655
13,59.8462
1360,40.4138
829,40.9091
1913,54.1333
7105,42.6275
2973,45.881
2137,70.5556
1792,63.0
3532,28.8293
2406,50.6744
2115,62.5556
5651,36.9259
104,58.7037
447,32.8571
259,44.2258
2098,37.7419
2437,36.3929
3666,46.2895
2781,32.0278
1871,34.25
445,44.1429
2597,62.3182
11,68.0476
354,39.6667
11,92.0
2176,55.5
1602,53.12
76,67.1951
1090,26.4615
1012,50.25
3276,22.5
3141,32.8205
4070,34.5
1011,35.0741
822,66.9189
2622,48.1429
5272,43.0909
2130,35.1887
504,72.4
1030,64.381
1511,42.7391
209,40.2121
259,72.6875
219,34.5455
366,75.3889
2633,42.2727
79,77.1167
2474,34.2647
2046,65.3235
3047,47.3077
616,37.5435
972,40.8372
495,43.6769
726,55.0435
3692,35.56
6624,93.2143
1148,31.64
3964,52.9394
4144,46.25
3391,78.2121
147,75.4615
2460,64.9643
1149,55.5
537,46.7703
1402,33.9643
2213,64.2222
3880,34.7407
123,65.3571
3697,69.5
2599,30.5588
309,57.6735
5091,33.3793
2146,39.4375
2033,32.0313
1262,24.2766
221,41.5263
2552,35.6481
7617,44.7667
1990,55.1364
1201,65.2439
11,31.2353
1136,68.6061
1371,49.2571
190,41.3409
18,37.7679
7624,38.0313
1238,38.7391
1736,23.7414
2766,44.4074
1154,47.6429
423,40.7241
405,73.4865
1942,46.3143
652,62.3103
111,38.7755
1814,53.0
5153,33.1864
17,64.4074
692,46.8966
126,73.2917
78,67.8846
2638,45.1
725,33.9167
5248,55.35
405,72.7551
2442,26.7027
7480,35.8696
999,34.375
405,64.3429
674,83.2632
155,87.48
2315,61.6286
3961,30.2041
110,88.4815
2475,43.5333
1429,84.4474
621,57.8667
152,47.7097
435,47.5
1054,44.2917
233,50.3929
1611,53.3235
2312,79.05
2032,63.7297
2542,36.2667
2150,56.3333
127,38.2162
4917,28.7
1694,46.0233
139,45.675
5474,57.5098
3677,30.7097
74,37.4286
884,51.5926
34,64.6923
470,88.7586
1065,57.5
32,41.2941
5131,22.2692
947,54.1765
108,77.6667
2056,23.9265
180,45.5294
3479,49.6774
1683,25.0263
128,55.4634
4786,52.5556
1312,36.7667
1836,43.7556
682,51.3654
3966,31.8182
2112,28.56
467,53.5161
2604,33.4
9,84.913
4084,30.6071
3733,52.3478
1805,59.037
356,86.087
91,74.7576
808,31.5588
2538,30.4688
34,43.7826
2165,49.3333
177,63.5741
2989,41.1967
1901,77.45
1240,23.16
7643,54.5143
2715,69.3404
404,44.25
1776,27.4
3667,45.0
6623,62.2222
189,39.2963
2944,23.8519
171,55.6296
5421,80.8305
96,43.8696
3295,50.9846
624,29.0
103,61.7209
9,70.2895
480,47.2
3389,67.3636
3942,27.6207
5136,39.36
2162,37.1795
370,72.1667
296,49.8824
51,74.9512
1690,76.6739
634,40.0
508,62.4103
2446,69.7826
1067,67.5385
3506,22.8846
303,47.7083
130,45.3667
59,43.7576
36,62.881
1261,65.2963
20,50.4091
1326,44.5217
3771,24.6829
1304,39.0435
83,66.5893
2035,34.2553
9513,39.4231
109,23.2258
2912,49.8261
680,25.2927
2062,58.2593
8615,36.6429
1260,40.75
885,42.8649
86,80.3043
2178,36.7077
6944,45.037
6947,56.1724
64,47.3571
425,42.06
1744,87.5556
2295,49.7083
7640,64.7297
675,49.1538
1492,33.2222
3480,29.3696
317,73.9688
4631,34.9821
38,73.0976
2011,23.1905
310,33.2162
675,42.3778
2233,47.0278
3713,34.9
1584,26.3968
1592,63.2903
1786,33.3864
220,46.68
2517,32.6154
2146,29.9722
1243,35.52
2134,76.475
14,68.0196
200,65.5
55,76.8438
2449,41.7692
1344,27.3333
131,66.9063
515,43.1304
4625,29.5614
3024,38.5217
2147,43.0385
3546,50.8148
3665,35.0
3750,68.9375
3570,53.2162
1303,53.3333
1891,55.3953
6,80.6452
90,53.9091
1583,49.4286
2616,28.2
1251,57.3333
3729,60.1739
189,84.4583
2036,72.0
2608,31.2857
2341,37.6286
1165,63.1852
3790,67.375
236,53.0909
6617,23.3846
1019,57.8966
2365,36.4857
6957,38.9762
1968,35.1714
240,70.0
677,51.1081
2710,24.8
4153,43.52
1073,72.2903
2990,63.4643
2598,47.3333
1789,60.8261
417,44.2982
199,66.6538
1305,27.0
183,57.5
3938,48.7538
828,49.6905
552,41.16
2993,58.0323
229,65.5957
1993,38.8333
2015,84.08
70,63.2121
1739,55.5
718,73.0357
866,39.5806
1779,30.4038
2526,39.5313
318,38.48
306,92.6818
87,73.069
3091,32.7826
9512,40.1818
197,54.2
1750,58.119
105,52.303
2476,40.4286
821,41.9091
1348,61.8387
194,50.4054
806,80.4333
4861,45.8261
3652,54.4706
3736,45.7234
3600,55.1714
1369,44.9524
2012,23.6765
3089,23.875
1263,40.0
16,54.7273
0,31.6346
2349,67.4722
2372,26.9231
161,92.0417
450,60.5246
227,30.7674
154,70.8387
1614,23.2692
1177,58.463
2521,30.4545
3692,40.3421
74,49.4615
3510,21.7966
1512,40.5
1738,34.7917
142,29.2692
1812,45.0
2097,35.9259
443,43.32
92,40.2581
1787,31.5
3969,34.7037
2180,41.7083
4755,41.8182
1233,54.871
52,95.5556
638,45.48
3518,39.8636
4067,25.2813
1834,64.5333
306,25.4286
236,31.3714
112,39.037
1483,50.383
3814,32.5385
93,32.96
5477,73.7455
297,45.4194
9,70.9714
2777,41.4286
1420,63.0
56,61.125
803,53.0952
119,83.0161
1887,43.0882
838,27.913
1382,56.5417
2348,22.1667
916,49.0
5134,79.0
2734,67.75
161,90.1081
65,59.7778
3945,44.56
5249,42.4286
1706,45.7045
23,56.6154
327,44.64
1362,43.25
222,29.7018
7598,31.5135
212,68.037
35,55.6909
0,82.0714
10,56.3469
459,61.3913
4338,34.2727
1446,23.1111
568,82.5122
188,44.0303
35,69.8636
5132,33.7143
2650,32.4762
87,30.7143
23,65.3824
3693,52.7667
196,47.28
1643,47.7436
1282,42.3043
2030,58.9091
3561,29.6452
5391,27.1429
362,41.7
439,48.3333
159,36.8
711,94.9524
689,37.4
228,43.4762
7,82.8438
424,29.875
53,94.4848
142,48.2727
3719,43.1842
2116,45.119
201,62.1053
450,68.4242
195,80.8261
1513,27.5517
1085,22.16
712,35.5909
3364,47.0889
127,56.0
914,45.6538
1253,25.9143
1439,36.7105
216,42.3438
2060,39.7568
42,34.5625
159,41.6471
2119,24.0469
1033,53.8636
2995,38.0
78,69.7727
888,79.16
685,45.7407
1892,26.4688
2149,53.3611
2124,71.8462
1685,29.8333
371,66.6923
3596,34.8148
2224,48.6129
2398,91.4091
1304,60.7308
3605,71.0794
34,91.8182
205,40.8571
1053,37.8868
2396,34.6875
2606,53.5
52,37.1905
333,56.8462
682,75.3939
710,31.7
2297,83.3667
394,22.3333
1642,27.6471
2748,46.2
282,86.8261
52,54.0417
664,45.7674
1514,47.3056
2441,36.3261
1046,55.7619
196,72.6774
3011,35.1026
2979,63.0417
3696,27.5938
2114,65.1071
305,36.5385
337,33.48
1765,31.3714
143,22.325
3184,30.9412
3606,37.129
1301,43.6667
2519,61.8
2162,43.0
198,55.2368
64,86.6897
7479,24.68
1781,63.7027
2581,30.2222
2473,34.2273
2644,35.9714
153,63.5873
7108,40.6667
1801,46.6857
684,42.0833
1172,48.2973
2151,41.8462
2761,71.5455
24,55.75
1101,41.0
802,50.9677
3599,41.9118
2,85.94
2760,33.5926
1319,84.6071
1160,39.6889
552,46.3171
191,36.7826
254,33.9756
264,39.3889
664,41.8413
1777,37.2381
2290,42.9615
413,54.9444
810,31.1951
1147,33.8621
1524,76.931
1979,44.9091
809,40.9259
3,92.5
1869,53.7727
1501,23.0149
2431,49.3243
2060,47.5
1601,39.5676
3044,29.8333
2392,85.2414
304,47.1538
5130,65.6667
607,32.973
503,70.0769
327,60.9778
2599,42.7241
3547,29.5085
688,41.0
201,67.6207
207,57.58
120,61.0185
534,34.8214
54,81.3333
2443,35.3182
3978,25.8636
1031,68.0169
1347,29.5
320,68.8824
2776,23.5106
1249,37.2195
148,40.0
1841,87.0962
53,45.0
2221,42.75
1858,62.2
113,61.3
534,74.913
1833,33.4444
2037,24.619
765,55.2941
33,88.5714
437,29.3276
2219,39.9032
1259,26.6471
206,55.975
58,70.9459
3210,30.1944
908,62.8378
2721,63.2083
1978,33.7105
175,70.4348
835,55.3103
88,54.8571
22,56.3462
87,54.2439
714,43.2778
3027,60.8571
13,92.0238
200,62.2069
1032,88.2941
257,51.75
31,45.6875
11,75.7027
948,32.5238
142,65.3333
47,51.8696
1040,27.4468
457,76.9615
803,58.5652
1255,30.0
632,47.1667
570,50.3704
3953,88.6452
449,54.6154
3525,34.2121
935,82.04
863,57.56
2434,46.8537
54,57.7391
176,39.5625
4754,30.2453
3057,32.0
553,57.3077
2300,29.1111
4842,49.1515
1381,64.8814
716,45.2813
3521,39.8611
332,40.561
5402,38.1778
3661,42.0
2022,35.5217
2628,40.2821
3275,35.25
1354,64.2174
50,60.7179
4142,49.8095
1164,35.7857
5250,39.0238
6463,22.2903
248,52.8261
3598,36.7667
211,25.7838
619,63.8148
1702,43.7
88,39.4
24,84.4186
3102,26.1429
2607,37.5873
2095,51.7742
1996,29.9
2407,53.1731
2636,46.7667
1893,33.7273
2097,76.7857
86,27.0541
1346,26.6444
6717,29.0455
2343,69.8966
1802,89.1429
4330,24.8525
807,73.2188
24,54.9796
4140,72.0417
1445,84.5714
2133,36.1094
1444,49.1379
541,76.2857
3410,94.2069
891,27.5556
890,29.6667
6872,46.0952
1994,75.0222
1546,42.94
47,81.8108
478,40.25
1248,46.4
3445,35.4615
1792,24.0667
97,27.087
4,69.8814
1287,40.5455
687,34.2931
1350,51.6512
7193,78.9565
198,79.0769
1009,45.3333
1580,29.4688
183,42.913
3053,49.6429
1382,49.3077
166,54.68
1589,23.1515
38,51.2414
44,60.6667
1470,52.3636
981,38.6176
94,73.4583
210,46.2453
1994,39.5682
1105,65.1538
692,41.5156
1682,62.2273
409,40.1613
872,55.08
1647,61.8696
266,52.7742
2962,37.4615
5633,27.9091
940,40.5
7128,43.2759
3552,40.1618
1246,47.6087
142,39.4583
174,54.2708
1406,48.4375
3607,31.5484
409,34.1724
245,52.5818
2081,58.6667
1769,23.3226
22,70.4412
151,42.9565
3361,42.7778
574,55.1136
2632,28.2045
10,66.8214
1346,31.8649
1281,52.3659
153,80.0182
3691,71.4444
2042,47.6818
4127,29.5122
436,51.5
975,32.1818
118,57.3571
2586,23.087
133,65.5192
312,45.1667
143,44.8095
2972,52.6667
385,65.0857
61,82.9677
251,39.619
883,64.7941
355,57.8148
998,29.0345
2058,36.2353
1790,30.4231
338,38.4706
2629,49.7297
6638,57.8571
3619,28.5909
51,81.5455
458,46.38
2607,36.5
3575,79.0909
1995,60.973
45,67.5652
1004,37.4615
245,46.5405
3153,52.0769
152,45.875
181,27.7692
7113,39.697
3671,45.5556
182,37.234
1578,60.6346
83,70.2174
2780,25.5455
675,64.2727
701,57.4615
97,42.0938
2059,56.1935
158,87.9615
7,38.7
2056,90.9524
60,43.2333
65,46.7273
282,42.6667
4143,84.6364
663,37.037
2451,26.1081
3872,37.0
4927,47.449
293,61.5122
1576,86.0
1985,33.9
31,41.75
76,84.6207
7130,50.0385
1449,44.8
3479,51.1429
997,43.9333
1431,36.8667
111,49.8077
1597,93.0645
1446,40.75
1234,33.8966
1836,35.5294
4323,81.0
576,24.7955
5092,37.6765
60,76.925
3520,56.3704
2217,40.7391
2714,31.8333
1249,28.6
316,30.5185
539,93.9318
3734,31.7297
2220,29.6923
703,35.56
923,34.1714
2997,59.1379
424,48.5625
151,69.9355
1244,28.4091
1922,29.8475
51,55.7097
3444,56.75
2881,42.7297
7631,47.8333
180,42.5833
50,73.907
2482,48.7619
1552,54.5
2135,47.7667
399,62.7778
2033,65.087
4932,52.0
1520,31.5
191,70.1935
5661,39.093
5252,40.9167
358,38.0769
1321,29.5385
965,85.7917
2643,87.625
7106,43.75
1740,34.0
4062,46.6341
2784,59.4583
200,33.6429
1016,28.2632
87,65.6522
2755,56.5938
29,55.1176
124,36.7692
3772,24.9583
112,53.2105
333,52.3043
960,39.6102
625,93.0857
153,42.2679
53,49.88
3044,35.8125
2974,71.2121
160,71.1071
114,63.0
8147,60.6923
5101,24.069
2888,38.4737
3603,24.4167
68,62.0714
163,31.0
140,25.087
2037,26.9815
1778,59.8571
963,35.1311
2717,52.5676
1299,46.3333
619,68.7083
1834,83.6111
2986,68.7826
3926,26.7667
335,67.4524
1282,70.8605
2160,60.6216
1771,24.825
8601,28.2333
3155,25.4872
1254,28.2917
1438,33.1818
312,44.6364
172,90.3529
4831,40.5625
2222,39.0294
3548,32.0357
3384,60.9118
2684,58.4167
2121,35.0588
4341,34.1515
1379,88.1538
3746,52.7778
0,83.2414
2374,27.5909
1645,83.36
1731,21.6364
126,69.1316
3028,40.8125
3453,24.1628
128,60.3684
84,92.2195
3809,27.7727
5393,22.0556
21,57.16
570,49.7692
911,55.6
223,67.3462
781,23.7818
928,22.2128
562,37.4348
3474,38.0571
2986,25.3478
2915,45.8485
766,42.9667
1472,62.0833
194,63.4783
2362,36.3462
1610,27.6818
2157,28.4222
463,39.4528
1134,36.6207
3735,46.4783
45,90.2857
1253,44.36
1707,36.5238
443,42.2982
1837,50.6296
1811,70.2368
108,81.3077
1614,63.425
1698,54.8611
714,27.3448
2722,74.7143
2760,55.1923
201,43.7097
2883,51.1923
2750,38.52
683,41.1154
90,95.6441
3731,56.1212
532,55.7838
195,33.3704
1017,44.0182
83,61.0
1606,27.1333
6950,53.1304
2023,24.7407
127,37.4722
76,37.2
3098,48.4737
161,28.7419
894,39.5185
1816,56.0
125,47.0
3817,43.5517
1289,22.8065
570,56.9333
3623,41.32
1050,25.5273
1554,53.4118
26,91.7429
58,74.0476
147,39.5417
105,47.4286
1987,21.7111
2008,28.7561
363,59.6944
2786,25.1379
3089,36.7895
8149,37.4839
551,33.3793
213,28.0741
2740,73.8095
3604,31.5385
1838,83.2174
94,36.7692
216,53.1176
628,49.1628
111,57.9412
2071,31.6364
2761,57.9091
2117,68.0417
3482,25.2381
4756,31.32
51,71.0833
63,32.9259
452,23.2703
189,50.4545
401,36.0
156,45.6579
5129,55.3824
1834,52.9545
28,93.6897
389,44.7609
111,73.087
2794,23.6087
1480,47.3043
2963,25.4231
1872,62.9412
96,40.1034
2343,32.1395
11,70.7188
2223,36.7778
118,64.28
2383,45.6389
43,47.88
243,42.619
2347,56.5789
5126,25.0833
724,37.5938
1143,45.1818
2885,76.3214
176,58.68
2764,29.7
1257,29.1111
2132,35.125
666,64.5625
2309,72.3878
1023,22.2903
394,60.6923
1084,33.4828
39,66.3443
2613,42.2727
82,29.4138
3523,50.9444
1988,49.7273
542,28.375
2133,25.5714
1386,86.907
5475,89.6129
2723,28.8846
1272,33.0645
1311,23.2549
311,71.0833
819,47.5172
2034,37.3382
1319,33.2436
700,70.56
5277,64.7838
829,60.5185
124,69.0476
91,33.1951
2724,66.4048
2618,23.169
4840,91.0
551,81.75
2106,51.037
1992,28.4091
7072,59.2683
663,90.1923
7635,39.4474
2166,39.375
11,69.6786
2294,67.7143
2586,23.0435
174,45.16
6949,53.2609
1042,29.9167
561,76.0476
4844,46.1786
1994,29.6667
2030,32.5366
2173,51.0417
943,93.8537
6954,40.9259
398,33.7273
202,58.0
2371,48.8056
43,48.44
5414,41.1071
1019,42.569
1923,53.1136
2128,23.1212
30,66.5641
3695,38.6765
969,68.0385
3816,46.5526
2830,60.5476
3660,29.4138
179,38.2941
618,41.2258
308,40.3538
537,41.7097
1410,39.3111
5117,27.5849
236,85.8846
734,53.2857
7068,68.1429
3866,45.5238
1588,26.9655
555,47.0968
1454,39.125
137,40.7273
2027,49.0714
2419,55.7586
3134,31.3235
3559,50.871
820,49.2195
4338,40.2692
118,61.5429
3873,37.7692
1449,62.1373
20,35.2
8596,34.2381
39,68.9355
8609,30.3256
202,39.8636
290,56.4545
870,49.9375
1361,84.3333
4753,50.9583
2353,82.3673
1643,47.1818
3666,25.2245
2834,84.0
2826,86.3182
2353,42.6538
509,38.0417
5632,22.0345
4491,51.9583
279,37.3636
7632,57.8065
655,48.6774
3012,44.7143
54,67.7586
165,84.1489
969,37.625
1991,38.56
383,32.1304
2722,73.8077
2616,91.9688
2969,53.087
4847,45.9143
1856,29.1
688,26.2903
1560,41.0588
273,44.4474
3446,44.875
1785,87.7273
946,37.2439
4342,41.4667
2416,29.2258
2161,69.4286
3069,44.4286
2054,49.7436
31,90.6444
546,24.4286
159,64.1739
999,32.7333
224,47.3939
28,89.4898
2177,38.1364
1056,76.5217
2215,58.5455
1140,43.0189
4610,48.098
186,66.0
121,50.7407
2543,39.2353
1742,23.5405
112,39.98
76,60.1071
152,90.2703
1756,40.2632
4816,47.0
8604,64.32
4843,34.1449
298,36.1667
3954,23.6066
1266,30.3478
59,56.3125
159,36.3478
6956,40.0179
3441,52.2683
1765,45.4615
4738,42.3455
2370,48.3636
136,42.7619
4825,31.7143
1469,72.3636
711,31.4231
3100,47.3529
1578,34.7273
3442,41.087
2782,36.2083
3644,37.4762
1893,56.4545
2226,33.2
100,31.7826
88,48.1034
2039,40.5616
2917,31.52
118,60.0714
664,69.5185
2443,49.2692
1048,71.0476
4630,58.9231
521,39.2955
266,57.4583
1283,44.7407
160,38.2766
627,23.5161
1790,23.08
1353,42.88
3655,55.7222
1325,32.96
4825,44.5227
4787,50.6774
3517,69.32
1511,31.6
1439,58.0732
20,62.037
730,63.4545
1544,73.3171
1993,33.0423
4328,44.2979
1774,56.8462
2611,23.8529
1102,67.1724
3657,32.8929
4325,75.5
5403,41.4074
4249,30.619
248,22.2121
6616,40.0667
1099,82.3929
164,37.5938
832,41.2051
1874,32.3429
6469,39.1
563,34.0685
3385,77.6957
2990,30.5238
2060,37.3929
1866,39.0
6477,38.36
2174,59.5179
107,49.25
305,52.963
1855,30.5862
1588,38.9643
366,39.5238
1166,47.8889
1778,34.8621
1243,24.2973
1068,51.4865
38,47.92
2768,24.7917
7603,33.4828
56,65.6364
30,68.2131
191,25.5417
240,30.0889
150,63.2941
998,26.7442
9,72.92
2618,46.625
7633,42.4615
209,64.1333
486,41.9767
206,53.8824
74,67.4231
381,26.5345
2787,42.1667
44,93.8571
1149,54.6154
1691,86.9231
2681,69.1364
293,32.2917
1804,59.6522
1482,27.5152
230,71.878
265,68.2
155,53.1875
1506,34.2
2780,34.0
1328,29.7619
8,94.84
100,44.9474
2720,37.6047
1223,34.9487
5103,30.2273
3027,46.1404
1100,45.5682
2308,51.5152
3661,41.619
157,43.25
939,67.8077
82,54.5769
1700,44.24
361,28.76
2788,21.7692
3121,55.1042
3452,36.0
658,22.575
4487,39.2903
1770,49.8611
613,46.0938
30,40.2192
203,33.3673
93,52.6364
1997,38.4928
63,63.7143
193,63.7826
3149,23.0625
3648,57.2593
2361,60.0222
7,64.75
811,51.3043
1286,72.1556
124,54.0784
1764,48.4348
20,67.8696
7478,36.4783
2264,30.449
3532,62.4
1255,40.6905
176,47.2941
3825,46.8095
2832,31.7111
289,53.2143
4603,79.2609
1059,82.9524
554,70.66
1248,56.4762
6965,45.6296
963,24.1556
3780,91.6154
967,56.1481
2787,33.2353
61,93.9355
3972,40.02
2253,76.3333
8791,77.32
1515,43.1633
1349,77.0
2131,22.7368
1258,30.6216
897,42.7826
4903,32.2769
86,50.9545
1759,57.8261
2723,72.4783
2619,53.2609
1853,57.5652
97,29.0435
2026,56.0
442,40.1379
328,45.84
106,49.7105
383,38.125
5,89.1538
22,86.9726
1732,44.4
4139,48.2174
4055,21.6667
1035,59.1034
91,61.2432
2726,46.8936
1591,24.0
421,40.1481
156,54.8611
806,31.9677
2761,33.9524
2351,46.4884
3398,75.7692
117,54.08
2058,51.8519
32,28.7059
203,40.66
1224,27.1053
2887,43.5714
866,51.0488
217,60.2759
684,55.92
2021,22.8519
9,74.5588
467,71.0
2931,24.0588
28,78.0588
2584,39.3902
11,90.4182
545,40.8
665,42.4231
2002,36.4643
317,37.4
188,63.7647
32,65.5357
150,50.4103
2532,65.0
1016,45.8276
2914,51.5
7628,70.2647
1684,22.2679
